"Axis.1"	"Axis.2"	"Axis.3"	"Axis.4"	"Axis.5"	"Axis.6"	"Axis.7"	"Axis.8"	"Axis.9"	"Axis.10"	"Axis.11"	"Axis.12"	"Axis.13"	"Axis.14"	"Axis.15"	"Axis.16"	"Axis.17"	"Axis.18"	"Axis.19"	"Axis.20"	"Axis.21"	"Axis.22"	"Axis.23"	"Axis.24"	"Axis.25"	"Axis.26"	"Axis.27"	"as.factor.gene_marks."
"jidcavbrqcnonl"	-0.00585820721003211	-0.284285435875371	-0.00252438724185521	-0.0770855891778272	0.0910428657483101	0.0307264351633161	0.0394688701211215	0.0875407595126651	0.191367885049542	0.0149377109221652	-0.0765262716941924	-0.0505411555089071	0.0592714325648467	-0.0260512188498714	0.00684510069088787	-0.0345865763043188	-0.0149875442062133	-0.0427385314810236	-0.000507666112806229	0.0560444048023739	0.00242946271664756	0.0217676822191133	-0.00604763639940814	0.00743477814104347	0.00135303067156407	-0.00469667874136292	0.000180408191961138	"red"
"jdcbvbrqcnonl"	-0.118532632328174	-0.23648818604793	-0.0777343297189194	-0.0889607707294664	0.0639688139914534	-0.0475638484375628	-0.0378430386688491	0.0355124494403976	0.0819328292098116	-0.0423238157558819	-0.0121417320977881	0.0201602164543368	0.0294229209114303	-0.0126996252549553	-0.0462110943385622	-0.0127531977707486	-0.0920084809539964	0.0651711464680975	0.00369735757525289	0.0346000918280447	-0.0209708742212686	0.0268019672658244	0.00660600372580764	0.00466053708063992	1.17073526739616e-06	0.00932806821736257	-0.00197593077595803	"red"
"jdcbvubrqcnonl"	-0.122833551997756	-0.176811584875936	-0.0823383770050262	-0.0315671956415167	-0.0621284257593938	0.0711983792794106	0.00491141599283286	0.0436743440526758	0.040295497806113	-0.0280098648587012	-0.0143562440688003	0.0500187140921463	0.00740706276215648	-0.00930441301492432	0.00736990736708771	0.00539062421268256	-0.0945443138844336	0.0624695971115139	0.0126013663777428	0.0349779744589962	-0.0154359173300698	0.0223020988547318	0.00487720103399981	0.00706864931038261	-0.00089117469973467	0.00733290723967067	-0.0010538668764026	"red"
"jiczvbrqcnonl"	-0.136164181463154	-0.365675670333966	-0.0169418769682359	-0.0471968086349631	0.0248804190265976	-0.0163443588659154	-0.0827285090481999	0.149300306269786	-0.00354478338848725	-0.123780251083085	-0.113747367211844	-0.159794556932934	-0.0277766599584144	0.0266567289918192	-0.0119781657427261	-0.0257202348702871	0.0473113542222423	-0.0196745143181108	-0.019659781741751	0.00312718801647073	0.00209486725463426	-0.0233021325958836	-0.00942740482351128	-0.000595982200706921	-0.00310777131140231	0.00475670919773114	0.00046715312847913	"red"
"jicyvbrqcnonl"	-0.133385629526973	-0.371689699718806	-0.0163524258692088	-0.0333595608748317	-0.0165887210725142	-0.0107689491516135	-0.17053617428678	-0.0829493619394867	0.107276975798127	0.0333995328699531	-0.139432523193203	-0.108012410933939	0.0303309573048747	-0.0367699801876838	0.0145681736986402	-0.00756389269416506	0.0312405880743473	0.00248403130027077	-0.0136503094079631	-0.0115875753593045	0.00184494956942443	-0.0143541904849256	-0.014191001909908	0.00994140788869742	-0.00342782090717668	0.00327141895941726	0.00245226864081765	"red"
"jidcavubrqcnonl"	-0.0179803357230439	-0.225661004218148	-0.0134864534777798	-0.0237174564558678	-0.0298646105682155	0.138514245090632	0.0754114695122324	0.0923738434549951	0.14222428646657	0.0267009955977978	-0.072556935872543	-0.0161322113653142	0.0355215243533839	-0.0219182645375506	0.0564738947457547	-0.0108333549732218	-0.0242090072209683	-0.0330495929596733	0.0116231154094268	0.0520060548393331	0.00835102956920021	0.0164829781041609	-0.00939560533259361	0.0108186692867595	0.000414669040532684	-0.00388700829925879	0.00116333205838167	"red"
"jidcbvubrqcnonl"	-0.118393460195339	-0.221453608571619	-0.062697081692241	-0.0162709663740974	-0.0666979829153681	0.0807331300179826	-0.0117227860025883	0.0924526613327381	0.0661584290138006	-0.0168987216031167	-0.0581571832781636	0.032276774297406	0.0665561676816175	-0.0440651348161174	0.0704050776864655	0.00729077564389082	-0.00156913016078352	0.0141502557272891	0.0297848315902826	0.0361480189238695	-0.00086808573295274	0.0142747331310432	-0.00254748268323324	0.0035593046370261	0.00112329752247172	-0.00774346903345696	0.00413899260148029	"red"
"jicavubrqcnonl"	-0.0386429398978356	-0.31398415960793	0.0330290452684472	-0.0165234841425088	-0.0663491322888766	0.164432149127193	0.0755842573101275	0.0648228679006832	0.103028416172184	0.0427755946152631	-0.113538567538515	-0.0210310361320034	-0.0222347855480225	0.017413306952159	-0.00954223600982063	-0.0129790848917974	0.0118019341374754	-0.0628492840004296	-0.0134299293187154	0.000945810746687903	0.0114516901405471	-0.0228118329207327	-0.00567130112194095	0.000132984506085503	-0.000971522818420647	0.000571605061497811	0.00283751175387472	"red"
"jicbvubrqcnonl"	-0.147236277553296	-0.311583647996774	-0.0187669257341206	-0.00845690339615243	-0.106705569361362	0.102762360212686	-0.0192360921994258	0.0636706092535406	0.0183633857439985	-0.00467130021991074	-0.0958805614316758	0.0306980671521794	0.0118557839432416	-0.00649684041240523	0.00764647935283633	0.00902295965255666	0.0340667735721927	-0.00558589798204548	0.00629090822664694	-0.00932589029198229	-0.000829372576381118	-0.0205057017138111	0.0049658214734645	-0.0055763810985676	-0.000114756781273992	-0.00283104693113646	0.0121674001872489	"red"
"jivusbrqcnonl"	-0.134362715118975	-0.2971383019495	-0.022821057854451	-0.0258438384937581	-0.141884372380724	0.141950492642484	-0.0589108207738142	0.125480115637615	-0.0180862767217445	0.0919632393736211	-0.0115153711417545	-0.0385796586080023	0.0342347324184883	-0.106546448061318	-0.0913145392186428	-0.018775557859932	0.0666652837047543	-0.00499258876808141	0.0137330845623894	0.0112984608168055	-0.00356009150898206	-0.022973511487707	-0.0171527879632849	0.00907075480040753	-0.00499777303710642	0.0129246842415972	0.00204490957822246	"red"
"jibvubrqcnonl"	-0.147236277553296	-0.311583647996774	-0.0187669257341206	-0.00845690339615239	-0.106705569361362	0.102762360212686	-0.0192360921994258	0.0636706092535405	0.0183633857439984	-0.0046713002199107	-0.0958805614316757	0.0306980671521792	0.0118557839432415	-0.00649684041240517	0.00764647935283644	0.00902295965255663	0.0340667735721928	-0.00558589798204564	0.00629090822664689	-0.00932589029198216	-0.000829372576381247	-0.0205057017138112	0.00496582147346443	-0.00557638109856786	-0.000114756781273818	-0.00283104693113698	0.0121674001872484	"red"
"jiavubrqcnonl"	-0.0386429398978356	-0.31398415960793	0.0330290452684471	-0.0165234841425088	-0.0663491322888767	0.164432149127193	0.0755842573101275	0.0648228679006832	0.103028416172184	0.0427755946152631	-0.113538567538515	-0.0210310361320034	-0.0222347855480226	0.0174133069521591	-0.00954223600982064	-0.0129790848917973	0.0118019341374755	-0.0628492840004296	-0.0134299293187155	0.00094581074668782	0.011451690140547	-0.0228118329207328	-0.00567130112194063	0.000132984506085467	-0.000971522818420393	0.000571605061497911	0.00283751175387555	"red"
"jixvubrqcnonl"	-0.142721683308359	-0.317926087825279	-0.0164025355548572	-0.0039627830455994	-0.107329608320327	0.107617823685251	-0.0223599165556264	0.0718595704435398	0.0251348798199402	-0.00233502879356831	-0.0997911319838213	0.0234734511658207	0.0163852849085727	-0.00563241149718264	0.0101970446544762	0.0119266767058146	0.0458828686782107	0.000254338957877835	0.0154971912726655	-0.0143847523241531	0.00812414802820274	-0.0330355646194396	-0.0354692746874392	0.0250790675305823	0.0188592805291046	-0.0318289512381434	-0.0875781801346228	"red"
"jidczvubrqcnonl"	-0.114781885909	-0.212533374956459	-0.0714454995748747	-0.000409938481253827	-0.0605722016355046	0.0816994763905732	-0.0245781236363053	0.172078629251343	0.00951063770149601	-0.106602104982043	-0.0660051893392984	-0.104743410712343	0.0129233814127253	-0.0118069137484501	0.103520885473997	-0.00429394248896621	-0.0090629375654137	0.0114932065997101	0.017046621876602	0.0545898159281333	0.00107867149882256	0.0140215269702471	-0.0193933136653647	0.0183908122001254	-0.00128776584366948	0.00763645841354185	0.000271129172135029	"red"
"jdcavubrqcnonl"	-0.0186726495729735	-0.18219028524052	-0.0311382742678728	-0.0390218479778909	-0.0239222550886205	0.131606639090956	0.0943809753852112	0.0434514414073753	0.117295928592006	0.0168385647614744	-0.0275077740454114	-0.000182447672757632	-0.0224154693871987	0.0149913539957659	-0.00492257633932649	-0.0126751433241257	-0.117160354131655	0.0237110567708053	-0.0053971020330632	0.044394154583063	-0.0144927008686937	0.0263994460780791	0.00666069513638512	0.00850271685647755	9.57143648817368e-05	0.0221458161574586	-0.00650131773955043	"red"
"kjip"	0.176087218291199	-0.420548453461552	0.349063462939232	0.431506884627492	-0.0520296336976002	-0.230486111176613	-0.185954576192558	0.210352027641432	-0.0139474971066466	0.0800171357416114	0.114227961284693	0.0462091952869246	0.0878211244346528	-0.0432589697970218	0.176693124798178	0.177119371884809	0.115113297240674	-0.143422808806927	-0.0458050807804444	-0.0143944580046626	-0.0877785212659868	0.0601850399427169	0.0600379420234845	-0.0267316643823389	-0.000712134938837914	-0.00714488401397367	-0.00738598246404776	"red"
"garqcnp"	0.0878369100748774	0.0318979400500484	0.347602134336855	0.0524855463287608	0.0959816663619486	-0.210186102494925	0.224386655258804	-0.100229664595677	-0.0956960632094623	0.0875692042377675	-0.116935727746885	-0.0608837378902395	-0.0277928344316879	-0.0359902060363787	-0.0969051893313492	-0.0350033574290701	0.0171896823980602	-0.0626996766367323	-0.0865176621883756	-0.0573498413785819	0.0353597959135834	-0.0593879172759349	-0.0140607641065878	-0.00800946609019059	-0.00593018663525569	0.00413151345145578	-0.00167894580284156	"red"
"kjl"	0.213459640014415	-0.571363005220106	-0.0541299224492592	0.40139085198237	0.0524672824811378	-0.166570072107692	-0.137765253335893	0.0739213491551719	-0.148653601147606	0.0888607909397532	0.235831957589792	0.113686147348502	-0.0620719350571694	0.0207916705278527	0.0370047087223539	0.137596048312983	-0.181235301550361	-0.0667296986593252	-0.152533862707159	-0.00460252159014723	-0.0103664535592414	0.0322356434292353	-0.0342834453461803	0.0196745841593298	0.00198547756698178	-0.0339299502283547	0.00495004507096959	"red"
"kjcnonl"	-0.121186995291828	-0.484089519960784	-0.0131222886801897	0.284264175487179	0.20759517027295	-0.0553972133874513	0.00933804449319921	0.0295461056589824	-0.0127129495629089	0.0718868757108436	0.0610346702538852	0.040257459044544	-0.214991062600073	-0.114057998906506	-0.0491626529248865	0.229938494487955	-0.0213815492469317	0.116274691409046	-0.111084762485505	0.0488423801481536	-0.0438067076072911	0.0143047996928829	0.0023184914810233	-0.00857139198286311	-0.00465979078211908	0.00846920596629718	0.00115564993146554	"red"
"kjvl"	0.220203174862106	-0.483655756163763	-0.152911942531991	0.407532962382026	-0.0276059268942249	-0.135790740365911	-0.205931941125496	0.0877146852919198	0.0220162864576144	-0.0308150227300228	0.149704132411544	0.115643942242736	-0.00760532859919322	0.109774914498678	-0.151075935596468	0.112300461762324	-0.0910778640487071	-0.0616955998380651	-0.142504371582637	0.00443883380685603	-0.0511899420569716	0.0141687605090429	-0.022313886575237	0.0152387370723182	0.0119969084822505	0.014196060407189	0.000229230476668191	"red"
"jl"	0.209320871904234	-0.575059085400554	-0.0789409420255632	0.377956693236105	0.0475509721679005	-0.157954018399319	-0.114820014872487	0.0509039954242564	-0.135799528969629	0.0768730076931608	0.20506497133306	0.09104364373555	-0.0654159425714374	0.0390233011184848	0.0113796504858464	-0.0777020306657616	-0.216123081359817	0.0310712607588291	0.0776408044626682	0.00906151763887988	0.204616829619117	-0.0728185969668656	-0.0134726193089753	-0.000562654127205656	-0.0209167549254215	-0.0437052859724976	0.0112834296025607	"red"
"jcvbra"	0.38003790129228	-0.310198756539577	0.191956242936261	-0.117360510915257	-0.0422090566563322	0.0363963808317664	-0.100380173976733	0.0356859884286739	0.164753755438685	-0.133073029556821	-0.0855917854200018	0.0326362789943254	-0.127996368673654	-0.0226217387098272	-0.177664971637555	0.0333336964049621	-0.0896222195843115	0.0224274827378853	0.0634073208894531	-0.0449804099987272	-0.0295509962382498	-0.0229775499378677	0.0131830244575605	-0.00741055167456323	-0.00564516583084422	0.0216389585903218	-0.000804377336804994	"red"
"kjigra"	0.467666335361443	-0.343634437016009	0.258872580727041	0.184971807515013	0.144185766971559	0.0113264422568598	-0.0338470311943791	0.101923868739717	-0.0941429631673927	0.0799515116550601	-0.0869874856065141	-0.00616661245055714	0.180605203599346	-0.0531590646947413	0.108692906092588	0.145406407038815	0.0941825934361605	-0.0815089077184778	-0.174203110119113	-0.0816922588993234	-0.00164809153315611	-0.0356310592699895	-0.0211176664579807	0.00605995059759291	0.00139296422406719	0.0192129866875544	0.00189418121789718	"red"
"gra"	0.549899155787897	-0.0940860681134301	0.224075640349332	0.0439209891712706	0.203714437088074	0.0223190833709931	0.131923289087746	-0.151401372399632	-0.222552144801008	0.0505419511761534	-0.0263252070082817	-0.0584834432971148	0.0972285033391169	0.0985552727294436	-0.039521812978986	0.010434307308661	0.15279769716324	0.0907653700994416	-0.0400553919893329	-0.0975764866537429	0.00351755396186334	-0.0672977607524522	-0.0698564747282113	0.0237680758575457	-0.00852667832708361	0.0120786613485879	-6.50077006924882e-05	"red"
"jra"	0.48739973386669	-0.448534705623945	0.350134779385051	0.138555724615289	0.0881125708745733	0.0779871844537142	0.0527663201220944	-0.0476562965453436	-0.099211767114279	-0.0280977042390423	0.0260059640336148	-0.055736149871845	0.101740333589102	0.0279338818386728	-0.0405128351266635	-0.0727320946749622	-0.130523481491434	0.167954231703561	0.0553332932596095	-0.0426756633860428	-0.0305499742989686	0.00881893249898764	-0.00802122657669305	0.0132966917953144	-0.00716230497853772	0.0199384076541421	0.00157673254985499	"red"
"jira"	0.44851836529441	-0.507481177522117	0.353466876429484	0.155940072126869	0.0622689417479924	0.0842073295243142	0.00573888974498976	0.0550955627675113	-0.0314024093494483	-0.0179098117385991	-0.0833587108154183	-0.0679289941630261	0.191998612369414	-0.0641280967766241	0.081960691181675	-0.0532761730692311	0.0763599711392089	-0.00367684638811314	0.0828961785959985	0.0209240471701666	0.0218366974768482	-0.00503404053732265	0.00264947916200608	-0.00179155746507725	-0.00880632421143868	-0.00547473967829316	0.011822795324083	"red"
"ja"	0.456740693555855	-0.450360214171996	0.306370834233588	0.338251006151604	0.127936734102658	0.0587328010506858	0.00554226962222644	0.0473021194029593	0.0302141746903259	0.0511662399523206	0.141183860529474	-0.0104246594661719	-0.071899085143109	0.00891283651547973	0.0449412654556909	-0.24435584136697	-0.124982348842514	0.1593537388886	0.0466456378649828	-0.125007807622561	-0.0174505360566491	0.0133183383164418	0.0451951349419542	-0.0202172117321485	0.0248255011227927	0.0064731123575184	-0.0149571963904097	"red"
"jia"	0.421890075749016	-0.51085785103525	0.316420719452833	0.339177764330804	0.09837028449051	0.0656155024011788	-0.037805862707017	0.143536908710838	0.0858223199002304	0.053779963120042	0.011101354635561	-0.0247862136395378	0.0419234298553816	-0.0876531728354788	0.170381015327959	-0.199592703150893	0.114111059903371	-0.0314463067671883	0.0681407073614254	-0.0454889026951288	0.0181711194968197	0.000742873349741369	0.0624852420113527	-0.0423854999866077	0.01326621225085	-0.00314783041692987	-0.0013506936517964	"red"
"yvubra"	0.386744573213183	-0.122536629404861	0.117211411809142	-0.0320481257178551	-0.278190142131567	0.233711331464413	-0.14442198189993	-0.248064920649102	0.068045382755844	-0.00778539760277335	-0.00954783110037686	-0.0711428972504606	-0.0781300507718471	0.178106032119532	-0.0014899605428684	0.0232215067394621	0.0387309179013821	0.000911867468043952	-0.0264546301529818	0.0609528752874399	-0.00254040969418454	0.00268048506745233	0.0331149632907702	-0.0196907879336358	-0.00290402949348224	-0.00293560909566542	-0.00227023527905141	"red"
"yvuqcnp"	-0.145885238207726	0.0468968025145252	0.173266118526931	0.327006469047652	-0.289287870725201	-0.0890550528503967	-0.0543931628318905	-0.208568546919058	0.0725331441171486	-0.012243889089736	-0.0731138472650001	-0.0301761631628469	-0.144734779622645	-0.0461948769164844	-0.0539375929237069	-0.0884478568816751	0.0474213567557469	-0.0184559208036879	-0.0336753276195929	0.0181224687183392	-0.0363865007996847	-0.00216970761062023	-0.00047793750149458	0.00198158749651766	-0.0116470681663646	0.00823076179485709	-0.00150300055552202	"red"
"yvubrqcnp"	-0.0904179284727386	-0.00769283377428777	0.194751122431766	-0.00585040762501259	-0.31000491215584	-0.0600959952239844	-0.106418037735353	-0.175658533544469	0.0290489141465847	-0.0121776416489791	-0.0680257581388677	-0.043876825417262	-0.0772850102609368	0.0246141905297231	-0.0237800723922643	-0.00278280289517147	-0.00378196206024858	0.000407063740794582	-0.0190506688653629	-0.00206794848632704	-0.00980483402684718	-0.0182206425045237	0.00929596313703868	-0.00569305350046259	0.00369337616646005	-0.0201601407530499	0.00176565384984047	"red"
"yvubrqcnonm"	-0.181371601795758	-0.0556774163359156	0.122973681570387	-0.0250369690459219	-0.0539435294123918	0.219942295444488	-0.210190881926076	-0.200466565105935	-0.00116417663792165	-0.0525957440023863	-0.0386372229089392	0.000737320937853343	-0.075580430188648	0.031826291741716	-0.0246200707937793	-0.00682611658088931	-0.00340990682015101	-0.0388604345325135	-0.000858824841310253	-0.0115937879186489	-0.0118671563652351	-0.0115540247883308	-0.001559304527468	-0.00379280783690044	0.00370586938972416	-0.0104681981854442	0.00173015780416643	"red"
"yvl"	0.20282962659915	-0.279430579448979	-0.264093001266613	0.347156904554472	-0.0907910141516734	-0.130428867736959	-0.281400389153673	-0.321957284953871	0.0584278869314183	0.0056522599021688	0.0931059000793564	-0.106579061553256	-0.0717535722558202	0.156365625728683	-0.132852754205921	-0.05071035442783	0.100538182796064	-0.0994949815579295	0.0361337486302283	0.139511061182425	0.0847690223339786	-0.034526857487478	-0.0299735517169603	-1.65432051861397e-05	0.00816644038501249	0.0253936678171021	-0.0057675945724103	"red"
"yvubrql"	0.0845588066023863	-0.204155583515723	-0.150468092261133	-0.0356961224969544	-0.335796798313228	0.0458181451800653	-0.158286419842036	-0.251643532203306	-0.10830636951353	0.0171873454824809	-0.0284568123567291	-0.00767858296796029	0.0285624719859439	0.177826868006047	0.0215575770382081	-0.0946646762184388	-0.0211091342202474	-0.0958277790300144	-0.0168328370918547	0.0113056295451642	-0.0502153385156159	0.00345727747886206	0.0125888184077141	-0.011809528437204	-0.00572989669073593	0.00653788056539243	-0.00105441303566917	"red"
"evubrqcnp"	-0.0979841887032998	-0.0240442681294584	0.212931748633204	-0.0373093566592048	-0.281940600814117	-0.0626668440801039	0.00284669600828568	-0.0256060034782743	-0.0170864793750606	-0.0696691539035957	-0.0302690388089024	0.0639486109284299	-0.082601187628375	0.0596741452313945	-0.100473697328764	-0.00718314780058499	0.0518464356640832	-0.0134386462626722	-0.0106448261921564	-0.072407193541772	0.0856727800345036	0.148778018316241	-0.0155028447964837	-0.00726934569447973	-0.00290545926574821	-0.00548798221904559	2.02489791869594e-05	"red"
"bwbubrqcnp"	-0.112350632313438	-0.0597893282887233	0.301080546237681	-0.0690037583303483	-0.24204597934928	-0.100106681437147	0.0676312637869804	-0.0551037341420902	-0.143968453993867	0.00895597326277653	0.00014243304620744	0.0740565815067835	-0.127361898160814	-0.00666923522231118	0.0329120468330545	0.00102330676523194	0.00918851144031824	-0.00838822565446771	0.0139218848469968	0.0386702223752829	0.0203745347466899	-0.0205218969160191	-0.0136094044123845	0.00904169361729771	0.130788616665683	0.0142869613142799	0.015473298798027	"red"
"bbubrqcnp"	-0.122691512051167	-0.0520207095384913	0.30583839311568	-0.084363393683598	-0.247748156906544	-0.101242993442796	0.0767656919757218	-0.0595873739517194	-0.14487033952007	0.0054473625476357	-0.016659626506629	0.0797027902995066	-0.124748623540158	-0.0104113317089811	0.0282553280480456	0.000504460828174611	0.00590239337947011	-0.0067651437623855	0.0104063540470486	0.035906441627153	-0.00643501586364682	-0.0111488456989575	0.00681924321799704	-0.00426884692630302	-0.0340619663760867	-0.000551210225493776	-0.00574222074522817	"red"
"evubrqcnonl"	-0.171464702341607	-0.188558685587686	-0.0655140851512207	-0.0683307667535357	-0.107760822362596	0.0991983652588838	0.039508904678657	-0.0608786645205666	-0.0431688072633619	-0.0231258051074371	-0.0300322493288777	0.0327612939989568	-0.0881144766231508	0.0732528470068022	-0.0883376486259621	0.00369505685412242	0.0586703331773967	-0.00186175241039062	-0.00812709879581825	-0.0568454798645666	0.0530515295865684	0.135342950988567	-0.00669332919980649	-0.0332671235411807	0.0105437769957421	-0.018529380728251	-0.000782745931485173	"red"
"bubra"	0.424547035035903	-0.199029382656992	0.253031357608496	-0.134719730344023	-0.186105967732035	0.245126470206147	0.0924111623567207	-0.105929758535293	-0.154895103385362	0.0193023731064282	0.0721837902217584	0.063103781610875	-0.129115621212224	0.171366074615577	0.0879803459972258	0.0173684129116132	0.0658564915879013	0.0392971195295849	0.0434698753099635	0.0889224403926682	-0.040657027864228	0.0153830556034844	0.00523290263264086	-0.00739979238316765	-0.0162881508210498	-0.000397439970043715	0.000856257028793017	"red"
"bubrqcnp"	-0.122691512051167	-0.0520207095384913	0.30583839311568	-0.084363393683598	-0.247748156906544	-0.101242993442796	0.0767656919757219	-0.0595873739517194	-0.14487033952007	0.00544736254763574	-0.0166596265066291	0.0797027902995065	-0.124748623540159	-0.0104113317089811	0.0282553280480457	0.000504460828174459	0.00590239337947024	-0.0067651437623855	0.0104063540470486	0.0359064416271531	-0.00643501586364681	-0.0111488456989573	0.00681924321799715	-0.0042688469263028	-0.0340619663760863	-0.000551210225493694	-0.0057422207452282	"red"
"bubrqcnonm"	-0.223553598230806	-0.103339341963508	0.217706793025665	-0.102104239889296	0.0387323568385857	0.219965472080265	-0.0539612228732281	-0.0953561346089006	-0.170525376509989	-0.0414575625808321	0.0145882142756393	0.126161768852821	-0.122978325832856	0.00176311962717016	0.0256835386809286	-0.000947800183934901	0.0034465793080235	-0.050623939416615	0.0322740531081217	0.030381387098812	-0.00118802580944126	-0.0114564795259196	-0.0078421005510948	0.00158292697944428	-0.00147696630482305	0.0119747145345972	-0.00223261787129259	"red"
"bubrqcnonl"	-0.204094188164444	-0.236970227305953	-0.0130697651869563	-0.115798087842567	-0.058267679855227	0.083051643105465	0.113035314856251	-0.0958152321337024	-0.167022599329951	0.0524225248827895	-0.0179677561087558	0.0484801534944703	-0.132209481847603	0.0125014615966442	0.0303414245429803	0.0129450013736826	0.00893162520479271	0.00551970510136356	0.013911447902951	0.0508957547137247	-0.0214486765293679	-0.000551396743260836	0.00336533566732116	-0.0260557634372325	0.00382354788471563	-0.0123465374707156	-0.00161823509558087	"red"
"ra"	0.504554719130188	-0.28236770370569	0.327169659268012	0.0414802418161405	0.105342873643326	0.0909821931883221	0.155758950340702	-0.212046212195312	-0.175502886749862	-0.0498102199528479	0.0565538000435807	-0.116151089999772	0.0742273545541777	0.100643428813297	-0.0809975035146027	-0.0656232515309411	0.101531622376617	0.116428538067988	0.0829587498818048	0.0316516433477204	-0.133924416379598	0.0676766747426517	-0.0847070816204654	0.0423180680262737	0.00483014962521508	-0.0407628323389822	0.0123784341872931	"red"
"rqcnp"	-0.134843935170217	-0.0913710078980765	0.37512532410037	0.0495974750429596	-0.0477331521237788	-0.30020105731619	0.127970950934281	-0.151124811736	-0.169367544859973	-0.066233088076864	-0.0653520539083286	-0.00926182395067739	-0.0125790950069536	-0.110275322990028	-0.128712693376417	-0.0223282704397147	0.0117026235156742	-0.0216590899963616	-0.00728563277618279	0.0690211889445951	-0.0145850056938002	0.0184664215011799	0.0186096509467674	-0.0143306130232469	-0.00598648400660733	-0.010448844063377	-0.00421162955281596	"red"
"rqcnonm"	-0.248278490917243	-0.147503085317838	0.26113961094668	0.0188043159314056	0.279803654923238	0.094936217596476	-0.0323770894708477	-0.186106053269367	-0.194398416756828	-0.115269792712387	-0.0254738545460304	0.0516248586162539	-0.0135436318312234	-0.084853691491475	-0.12019712522606	-0.021423232751032	0.00472171742124932	-0.0702062382966639	0.014793213084036	0.0471634118876967	-0.0114870285619892	0.00572983848078868	0.00796817400885701	-0.01028249172692	-0.000210989267995995	0.00171781390727034	-0.00152287318478041	"red"
"rqcnponm"	-0.280805765045374	-0.0769930574804604	0.371904005520663	0.0773874918174584	0.187576235227443	-0.0577448372834892	-0.000458048566111677	-0.133378154066671	-0.142202783775373	-0.0299021902064169	0.0174096027726581	-0.0052627526013022	0.00780789639606379	0.0176629899254649	-0.114966936513902	0.050666325640828	-0.00178450371280073	-0.0849701357329752	0.111910671865454	0.0257154490546601	-0.011361655836597	0.00197207812150931	0.0198056520134281	-0.00951285662351298	-0.00258771518532071	0.0109014371268436	-0.00490636524276034	"red"
"rqcnonl"	-0.228969183133103	-0.31096007283204	-0.0101000464769972	0.00407805144990939	0.163336219194437	-0.06325132278987	0.167438631954508	-0.185689275755649	-0.191127062203775	-0.00360887958586267	-0.0648531797930511	-0.0345082425985082	-0.031819952791376	-0.0662451117939387	-0.120030282685683	0.00580088796639253	0.0121019226803153	0.00205176625195505	-0.00213081106935422	0.0642731504591905	-0.00959242282968722	0.00515047317101095	0.0202398909774635	-0.0361499279882222	0.000937635220720927	-0.0197386828783062	0.0020370847103812	"red"
"gdcavl"	0.379031354210615	0.0264863112390685	-0.245412166476969	0.188034517779016	0.192726230143292	-0.113478747603755	0.110943753563285	-0.00244503086722066	0.149086221195308	0.0183381112063115	-0.00847169717474989	0.018678233094114	-0.107213788422089	-0.0397968598169085	-0.0888436303143521	-0.0136495924919986	0.0333051379146977	-0.0663559602572189	0.061207490664676	0.00216792326357816	-0.0102313576344178	0.00434454720451909	-0.004423869804529	0.00393267715750842	0.00596468226023122	0.000458637616693941	-0.00221211127352215	"blue"
"gdcavbrqcnonm"	0.0163138022602682	0.0636418741938529	0.0936656521964685	-0.109039970427443	0.231873670340392	0.0918846589757319	-0.036671729415405	-0.00963637236402057	0.0880935909022227	-0.0167529603939488	-0.0118122990767066	0.0118639835400969	0.00316707633430037	0.0270912146150183	-0.042742294808585	-0.0378941215904251	-0.0167452515271825	-0.0426935378199213	-0.0379397276138489	-0.000546129875042899	-0.000173772988088714	0.000808366351267451	-0.00157732752636278	-0.000636372248043376	0.000104640240863349	-0.00643847832525906	0.00140576550015432	"blue"
"gdcavbrqcnonl.1"	0.0277069255010376	-0.0455474934715417	-0.0806327591151209	-0.115741949420481	0.153515174433479	-0.00446589217721544	0.0793317182824116	-0.00824976388760519	0.0878134343477637	0.0431699045752476	-0.0328048000038289	-0.0367337497114073	-0.00734204184443782	0.0326540182318468	-0.0392808126845157	-0.0202480122944867	0.00177994843888628	-0.00382260596359222	-0.0413948762054248	-0.00144677588830925	0.00153947205773256	-0.00127172947519469	0.00352451573017248	-0.00406265812378035	0.00025434479323544	-0.00362704469604295	0.000598243168584322	"blue"
"gdcavbrqcnponm"	-0.0208985260643445	0.102304718780526	0.17585165875028	-0.0630068093391577	0.170344244627958	-0.00777911677915571	-0.0142281256133911	0.0163339762660485	0.108326861713872	0.0326473978400158	0.0149476686573918	-0.0245966483068508	0.0138142911740346	0.0793687762853254	-0.0440540892561949	0.00293126618939355	-0.0223423200762846	-0.0505963570704945	0.0133583093032144	-0.00735170195709642	-0.00180143547841286	3.22110462255815e-05	0.00061376049460886	-0.000643422595789125	-0.000580230756922301	-0.00631858128629251	0.00140961656784726	"blue"
"gdcavbrqcnponl"	-0.0103882301956488	-0.00319219103227133	0.00771229706650605	-0.0729268885536802	0.0966378116470381	-0.0985024772524772	0.0976031880007823	0.0177056950603959	0.109624669711263	0.0874823859728545	-0.00721815538140275	-0.069195029818544	0.0061294234765754	0.0824711955503227	-0.0403428085274136	0.0148637211784823	-0.00768334091271798	-0.0188504652351098	0.00925475182600465	-0.00954778968895958	-0.00462921649380587	0.000191016940892357	0.00442228407359542	-0.00369340296979482	-0.000209140976812485	-0.00360087550630961	0.000700629390952674	"blue"
